index,episode,rewards
1951144,2522,-21.0
1951902,2523,-21.0
1952661,2524,-21.0
1953424,2525,-21.0
1954188,2526,-21.0
1954949,2527,-21.0
1955707,2528,-21.0
1956468,2529,-21.0
1957232,2530,-21.0
1957990,2531,-21.0
1958748,2532,-21.0
1959510,2533,-21.0
1960272,2534,-21.0
1961034,2535,-21.0
1961797,2536,-21.0
1962560,2537,-21.0
1963320,2538,-21.0
1964081,2539,-21.0
1964840,2540,-21.0
1965603,2541,-21.0
1966366,2542,-21.0
1967129,2543,-21.0
1967890,2544,-21.0
1968653,2545,-21.0
1969416,2546,-21.0
1970177,2547,-21.0
1970937,2548,-21.0
1971699,2549,-21.0
1972459,2550,-21.0
1973223,2551,-21.0
1973980,2552,-21.0
1974740,2553,-21.0
1975501,2554,-21.0
1976260,2555,-21.0
1977018,2556,-21.0
1977779,2557,-21.0
1978539,2558,-21.0
1979298,2559,-21.0
1980061,2560,-21.0
1980823,2561,-21.0
1981585,2562,-21.0
1982344,2563,-21.0
1983103,2564,-21.0
1983866,2565,-21.0
1984627,2566,-21.0
1985386,2567,-21.0
1986143,2568,-21.0
1986903,2569,-21.0
1987667,2570,-21.0
1988428,2571,-21.0
1989186,2572,-21.0
1989946,2573,-21.0
1990707,2574,-21.0
1991468,2575,-21.0
1992227,2576,-21.0
1992987,2577,-21.0
1993751,2578,-21.0
1994511,2579,-21.0
1995274,2580,-21.0
1996032,2581,-21.0
1996790,2582,-21.0
1997547,2583,-21.0
1998305,2584,-21.0
1999065,2585,-21.0
1999823,2586,-21.0
2000587,2587,-21.0
2001346,2588,-21.0
2002103,2589,-21.0
2002863,2590,-21.0
2003624,2591,-21.0
2004385,2592,-21.0
2005145,2593,-21.0
2005907,2594,-21.0
2006670,2595,-21.0
2007433,2596,-21.0
2008197,2597,-21.0
2008957,2598,-21.0
2009717,2599,-21.0
2010475,2600,-21.0
2011234,2601,-21.0
2011992,2602,-21.0
2012752,2603,-21.0
2013514,2604,-21.0
2014275,2605,-21.0
2015032,2606,-21.0
2015796,2607,-21.0
2016553,2608,-21.0
2017317,2609,-21.0
2018076,2610,-21.0
2018835,2611,-21.0
2019593,2612,-21.0
2020352,2613,-21.0
2021112,2614,-21.0
2021874,2615,-21.0
2022635,2616,-21.0
2023393,2617,-21.0
2024153,2618,-21.0
2024915,2619,-21.0
2025676,2620,-21.0
2026435,2621,-21.0
2027194,2622,-21.0
2027955,2623,-21.0
2028713,2624,-21.0
2029473,2625,-21.0
2030233,2626,-21.0
2030994,2627,-21.0
2031756,2628,-21.0
2032516,2629,-21.0
2033275,2630,-21.0
2034032,2631,-21.0
2034796,2632,-21.0
2035560,2633,-21.0
2036324,2634,-21.0
2037087,2635,-21.0
2037850,2636,-21.0
2038614,2637,-21.0
2039375,2638,-21.0
2040133,2639,-21.0
2040890,2640,-21.0
2041651,2641,-21.0
2042410,2642,-21.0
2043172,2643,-21.0
2043936,2644,-21.0
2044696,2645,-21.0
2045454,2646,-21.0
2046212,2647,-21.0
2046976,2648,-21.0
2047740,2649,-21.0
2048504,2650,-21.0
2049267,2651,-21.0
2050024,2652,-21.0
2050787,2653,-21.0
2051546,2654,-21.0
2052308,2655,-21.0
2053072,2656,-21.0
2053833,2657,-21.0
2054596,2658,-21.0
2055354,2659,-21.0
2056117,2660,-21.0
2056881,2661,-21.0
2057638,2662,-21.0
2058397,2663,-21.0
2059158,2664,-21.0
2059918,2665,-21.0
2060677,2666,-21.0
2061436,2667,-21.0
2062196,2668,-21.0
2062957,2669,-21.0
2063719,2670,-21.0
2064483,2671,-21.0
2065245,2672,-21.0
2066008,2673,-21.0
2066772,2674,-21.0
2067534,2675,-21.0
2068297,2676,-21.0
2069059,2677,-21.0
2069819,2678,-21.0
2070581,2679,-21.0
2071338,2680,-21.0
2072102,2681,-21.0
2072865,2682,-21.0
2073625,2683,-21.0
2074388,2684,-21.0
2075150,2685,-21.0
2075911,2686,-21.0
2076673,2687,-21.0
2077431,2688,-21.0
2078188,2689,-21.0
2078946,2690,-21.0
2079703,2691,-21.0
2080465,2692,-21.0
2081227,2693,-21.0
2081990,2694,-21.0
2082751,2695,-21.0
2083511,2696,-21.0
2084270,2697,-21.0
2085028,2698,-21.0
2085786,2699,-21.0
2086544,2700,-21.0
2087306,2701,-21.0
2088065,2702,-21.0
2088827,2703,-21.0
2089584,2704,-21.0
2090343,2705,-21.0
2091104,2706,-21.0
2091865,2707,-21.0
2092625,2708,-21.0
2093387,2709,-21.0
2094149,2710,-21.0
2094909,2711,-21.0
2095666,2712,-21.0
2096428,2713,-21.0
2097189,2714,-21.0
2097948,2715,-21.0
2098712,2716,-21.0
2099470,2717,-21.0
2100231,2718,-21.0
2100992,2719,-21.0
2101751,2720,-21.0
2102510,2721,-21.0
2103269,2722,-21.0
2104029,2723,-21.0
2104789,2724,-21.0
2105550,2725,-21.0
2106308,2726,-21.0
2107070,2727,-21.0
2107827,2728,-21.0
2108587,2729,-21.0
2109346,2730,-21.0
2110106,2731,-21.0
2110869,2732,-21.0
2111627,2733,-21.0
2112386,2734,-21.0
2113144,2735,-21.0
2113902,2736,-21.0
2114659,2737,-21.0
2115420,2738,-21.0
2116184,2739,-21.0
2116942,2740,-21.0
2117702,2741,-21.0
2118460,2742,-21.0
2119221,2743,-21.0
2119982,2744,-21.0
2120741,2745,-21.0
2121505,2746,-21.0
2122265,2747,-21.0
2123028,2748,-21.0
2123792,2749,-21.0
2124551,2750,-21.0
2125309,2751,-21.0
2126066,2752,-21.0
2126827,2753,-21.0
2127588,2754,-21.0
2128348,2755,-21.0
2129109,2756,-21.0
2129871,2757,-21.0
2130632,2758,-21.0
2131389,2759,-21.0
2132148,2760,-21.0
2132908,2761,-21.0
2133667,2762,-21.0
2134431,2763,-21.0
2135189,2764,-21.0
2135949,2765,-21.0
2136713,2766,-21.0
2137476,2767,-21.0
2138235,2768,-21.0
2138996,2769,-21.0
2139753,2770,-21.0
2140511,2771,-21.0
2141268,2772,-21.0
2142032,2773,-21.0
2142794,2774,-21.0
2143557,2775,-21.0
2144317,2776,-21.0
2145074,2777,-21.0
2145838,2778,-21.0
2146600,2779,-21.0
2147360,2780,-21.0
2148124,2781,-21.0
2148882,2782,-21.0
2149639,2783,-21.0
2150401,2784,-21.0
2151159,2785,-21.0
2151920,2786,-21.0
2152683,2787,-21.0
2153444,2788,-21.0
2154202,2789,-21.0
2154965,2790,-21.0
2155726,2791,-21.0
2156489,2792,-21.0
2157250,2793,-21.0
2158011,2794,-21.0
2158774,2795,-21.0
2159538,2796,-21.0
2160301,2797,-21.0
2161058,2798,-21.0
2161821,2799,-21.0
2162583,2800,-21.0
2163345,2801,-21.0
2164107,2802,-21.0
2164865,2803,-21.0
2165627,2804,-21.0
2166391,2805,-21.0
2167151,2806,-21.0
2167909,2807,-21.0
2168668,2808,-21.0
2169428,2809,-21.0
2170185,2810,-21.0
2170945,2811,-21.0
2171703,2812,-21.0
2172464,2813,-21.0
2173226,2814,-21.0
2173988,2815,-21.0
2174748,2816,-21.0
2175512,2817,-21.0
2176273,2818,-21.0
2177037,2819,-21.0
2177797,2820,-21.0
2178557,2821,-21.0
2179316,2822,-21.0
2180076,2823,-21.0
2180836,2824,-21.0
2181600,2825,-21.0
2182363,2826,-21.0
2183126,2827,-21.0
2183886,2828,-21.0
2184647,2829,-21.0
2185407,2830,-21.0
2186167,2831,-21.0
2186928,2832,-21.0
2187688,2833,-21.0
2188452,2834,-21.0
2189210,2835,-21.0
2189972,2836,-21.0
2190731,2837,-21.0
2191489,2838,-21.0
2192246,2839,-21.0
2193007,2840,-21.0
2193767,2841,-21.0
2194527,2842,-21.0
2195284,2843,-21.0
2196048,2844,-21.0
2196806,2845,-21.0
2197566,2846,-21.0
2198329,2847,-21.0
2199089,2848,-21.0
2199849,2849,-21.0
2200609,2850,-21.0
2201367,2851,-21.0
2202126,2852,-21.0
2202887,2853,-21.0
2203650,2854,-21.0
2204407,2855,-21.0
2205164,2856,-21.0
2205921,2857,-21.0
2206683,2858,-21.0
2207446,2859,-21.0
2208205,2860,-21.0
2208964,2861,-21.0
2209726,2862,-21.0
2210490,2863,-21.0
2211247,2864,-21.0
2212006,2865,-21.0
2212768,2866,-21.0
2213528,2867,-21.0
2214288,2868,-21.0
2215050,2869,-21.0
2215811,2870,-21.0
2216573,2871,-21.0
2217337,2872,-21.0
2218101,2873,-21.0
2218862,2874,-21.0
2219623,2875,-21.0
2220387,2876,-21.0
2221148,2877,-21.0
2221911,2878,-21.0
2222669,2879,-21.0
2223432,2880,-21.0
2224196,2881,-21.0
2224956,2882,-21.0
2225713,2883,-21.0
2226472,2884,-21.0
2227236,2885,-21.0
2227996,2886,-21.0
2228757,2887,-21.0
2229518,2888,-21.0
2230282,2889,-21.0
2231045,2890,-21.0
2231805,2891,-21.0
2232566,2892,-21.0
2233323,2893,-21.0
2234084,2894,-21.0
2234847,2895,-21.0
2235610,2896,-21.0
2236371,2897,-21.0
2237130,2898,-21.0
2237894,2899,-21.0
2238657,2900,-21.0
2239421,2901,-21.0
2240184,2902,-21.0
2240945,2903,-21.0
2241708,2904,-21.0
2242469,2905,-21.0
2243229,2906,-21.0
2243990,2907,-21.0
2244750,2908,-21.0
2245513,2909,-21.0
2246271,2910,-21.0
2247031,2911,-21.0
2247792,2912,-21.0
2248549,2913,-21.0
2249313,2914,-21.0
2250076,2915,-21.0
2250839,2916,-21.0
2251599,2917,-21.0
2252357,2918,-21.0
2253120,2919,-21.0
2253883,2920,-21.0
2254645,2921,-21.0
2255403,2922,-21.0
2256167,2923,-21.0
2256925,2924,-21.0
2257686,2925,-21.0
2258447,2926,-21.0
2259207,2927,-21.0
2259964,2928,-21.0
2260723,2929,-21.0
2261486,2930,-21.0
2262246,2931,-21.0
2263007,2932,-21.0
2263769,2933,-21.0
2264527,2934,-21.0
2265290,2935,-21.0
2266049,2936,-21.0
2266811,2937,-21.0
2267570,2938,-21.0
2268328,2939,-21.0
2269088,2940,-21.0
2269852,2941,-21.0
2270616,2942,-21.0
2271379,2943,-21.0
2272138,2944,-21.0
2272896,2945,-21.0
2273654,2946,-21.0
2274418,2947,-21.0
2275179,2948,-21.0
2275940,2949,-21.0
2276699,2950,-21.0
2277461,2951,-21.0
2278225,2952,-21.0
2278983,2953,-21.0
2279746,2954,-21.0
2280510,2955,-21.0
2281271,2956,-21.0
2282031,2957,-21.0
2282795,2958,-21.0
2283556,2959,-21.0
2284320,2960,-21.0
2285078,2961,-21.0
2285840,2962,-21.0
2286598,2963,-21.0
2287355,2964,-21.0
2288113,2965,-21.0
2288875,2966,-21.0
2289635,2967,-21.0
2290393,2968,-21.0
2291152,2969,-21.0
2291910,2970,-21.0
2292667,2971,-21.0
2293424,2972,-21.0
2294183,2973,-21.0
2294941,2974,-21.0
2295705,2975,-21.0
2296467,2976,-21.0
2297225,2977,-21.0
2297986,2978,-21.0
2298749,2979,-21.0
2299508,2980,-21.0
2300266,2981,-21.0
2301024,2982,-21.0
2301786,2983,-21.0
2302550,2984,-21.0
2303307,2985,-21.0
2304064,2986,-21.0
2304822,2987,-21.0
2305586,2988,-21.0
2306349,2989,-21.0
2307112,2990,-21.0
2307872,2991,-21.0
2308633,2992,-21.0
2309391,2993,-21.0
2310148,2994,-21.0
2310912,2995,-21.0
2311673,2996,-21.0
2312433,2997,-21.0
2313195,2998,-21.0
2313956,2999,-21.0
2314716,3000,-21.0
2315476,3001,-21.0
2316236,3002,-21.0
2316994,3003,-21.0
2317755,3004,-21.0
2318513,3005,-21.0
2319273,3006,-21.0
2320033,3007,-21.0
2320792,3008,-21.0
2321550,3009,-21.0
2322309,3010,-21.0
2323072,3011,-21.0
2323830,3012,-21.0
2324591,3013,-21.0
2325352,3014,-21.0
2326113,3015,-21.0
2326872,3016,-21.0
2327633,3017,-21.0
2328392,3018,-21.0
2329155,3019,-21.0
2329917,3020,-21.0
2330681,3021,-21.0
2331443,3022,-21.0
2332203,3023,-21.0
2332964,3024,-21.0
2333723,3025,-21.0
2334482,3026,-21.0
2335241,3027,-21.0
2336003,3028,-21.0
2336763,3029,-21.0
2337522,3030,-21.0
2338280,3031,-21.0
2339038,3032,-21.0
2339801,3033,-21.0
2340561,3034,-21.0
2341323,3035,-21.0
2342081,3036,-21.0
2342842,3037,-21.0
2343604,3038,-21.0
2344361,3039,-21.0
2345121,3040,-21.0
2345882,3041,-21.0
2346642,3042,-21.0
2347403,3043,-21.0
2348162,3044,-21.0
2348921,3045,-21.0
2349680,3046,-21.0
2350439,3047,-21.0
2351202,3048,-21.0
2351963,3049,-21.0
2352725,3050,-21.0
2353484,3051,-21.0
2354243,3052,-21.0
2355006,3053,-21.0
2355768,3054,-21.0
2356527,3055,-21.0
2357286,3056,-21.0
2358048,3057,-21.0
2358807,3058,-21.0
2359567,3059,-21.0
2360326,3060,-21.0
2361088,3061,-21.0
2361851,3062,-21.0
2362610,3063,-21.0
2363371,3064,-21.0
2364129,3065,-21.0
2364892,3066,-21.0
2365656,3067,-21.0
2366418,3068,-21.0
2367179,3069,-21.0
2367937,3070,-21.0
2368695,3071,-21.0
2369452,3072,-21.0
2370213,3073,-21.0
2370974,3074,-21.0
2371733,3075,-21.0
2372492,3076,-21.0
2373251,3077,-21.0
2374015,3078,-21.0
2374773,3079,-21.0
2375530,3080,-21.0
2376287,3081,-21.0
2377049,3082,-21.0
2377808,3083,-21.0
2378568,3084,-21.0
2379332,3085,-21.0
2380089,3086,-21.0
2380846,3087,-21.0
2381607,3088,-21.0
2382365,3089,-21.0
2383123,3090,-21.0
2383884,3091,-21.0
2384641,3092,-21.0
2385398,3093,-21.0
2386157,3094,-21.0
2386916,3095,-21.0
2387675,3096,-21.0
2388435,3097,-21.0
2389194,3098,-21.0
2389951,3099,-21.0
2390712,3100,-21.0
2391475,3101,-21.0
2392237,3102,-21.0
2392998,3103,-21.0
2393761,3104,-21.0
2394520,3105,-21.0
2395283,3106,-21.0
2396045,3107,-21.0
2396808,3108,-21.0
2397566,3109,-21.0
2398324,3110,-21.0
2399087,3111,-21.0
2399846,3112,-21.0
2400608,3113,-21.0
2401372,3114,-21.0
2402132,3115,-21.0
2402894,3116,-21.0
2403655,3117,-21.0
2404416,3118,-21.0
2405178,3119,-21.0
2405937,3120,-21.0
2406696,3121,-21.0
2407458,3122,-21.0
2408220,3123,-21.0
2408981,3124,-21.0
2409743,3125,-21.0
2410506,3126,-21.0
2411269,3127,-21.0
2412030,3128,-21.0
2412788,3129,-21.0
2413549,3130,-21.0
2414309,3131,-21.0
2415067,3132,-21.0
2415826,3133,-21.0
2416583,3134,-21.0
2417344,3135,-21.0
2418106,3136,-21.0
2418864,3137,-21.0
2419625,3138,-21.0
2420388,3139,-21.0
2421145,3140,-21.0
2421907,3141,-21.0
2422668,3142,-21.0
2423432,3143,-21.0
2424194,3144,-21.0
2424952,3145,-21.0
2425710,3146,-21.0
2426474,3147,-21.0
2427233,3148,-21.0
2427991,3149,-21.0
2428752,3150,-21.0
2429513,3151,-21.0
2430275,3152,-21.0
2431038,3153,-21.0
2431796,3154,-21.0
2432557,3155,-21.0
2433320,3156,-21.0
2434078,3157,-21.0
2434837,3158,-21.0
2435595,3159,-21.0
2436358,3160,-21.0
2437115,3161,-21.0
2437877,3162,-21.0
2438639,3163,-21.0
2439401,3164,-21.0
2440163,3165,-21.0
2440921,3166,-21.0
2441685,3167,-21.0
2442445,3168,-21.0
2443206,3169,-21.0
2443964,3170,-21.0
2444724,3171,-21.0
2445485,3172,-21.0
2446248,3173,-21.0
2447009,3174,-21.0
2447770,3175,-21.0
2448532,3176,-21.0
2449293,3177,-21.0
2450054,3178,-21.0
2450812,3179,-21.0
2451573,3180,-21.0
2452330,3181,-21.0
2453087,3182,-21.0
2453844,3183,-21.0
2454601,3184,-21.0
2455360,3185,-21.0
2456120,3186,-21.0
2456881,3187,-21.0
2457639,3188,-21.0
2458399,3189,-21.0
2459162,3190,-21.0
2459925,3191,-21.0
2460688,3192,-21.0
2461452,3193,-21.0
2462210,3194,-21.0
2462967,3195,-21.0
2463727,3196,-21.0
2464488,3197,-21.0
2465246,3198,-21.0
2466004,3199,-21.0
2466766,3200,-21.0
2467524,3201,-21.0
2468288,3202,-21.0
2469046,3203,-21.0
2469808,3204,-21.0
2470570,3205,-21.0
2471333,3206,-21.0
2472096,3207,-21.0
2472859,3208,-21.0
2473619,3209,-21.0
2474380,3210,-21.0
2475140,3211,-21.0
2475901,3212,-21.0
2476663,3213,-21.0
2477427,3214,-21.0
2478189,3215,-21.0
2478946,3216,-21.0
2479709,3217,-21.0
2480466,3218,-21.0
2481224,3219,-21.0
2482163,3220,-21.0
2483104,3221,-21.0
2483864,3222,-21.0
2484627,3223,-21.0
2485390,3224,-21.0
2486151,3225,-21.0
2486971,3226,-21.0
2487732,3227,-21.0
2488492,3228,-21.0
2489249,3229,-21.0
2490006,3230,-21.0
2490943,3231,-21.0
2491706,3232,-21.0
2492644,3233,-21.0
2493584,3234,-21.0
2494341,3235,-21.0
2495158,3236,-21.0
2496099,3237,-21.0
2497042,3238,-21.0
2497926,3239,-21.0
2498807,3240,-21.0
2499566,3241,-21.0
2500508,3242,-21.0
2501390,3243,-21.0
2502272,3244,-21.0
2503033,3245,-21.0
2503970,3246,-21.0
2504848,3247,-21.0
2505732,3248,-21.0
2506612,3249,-21.0
2507494,3250,-21.0
2508375,3251,-21.0
2509134,3252,-21.0
2510015,3253,-21.0
2510894,3254,-21.0
2511653,3255,-21.0
2512417,3256,-21.0
2513177,3257,-21.0
2513939,3258,-21.0
2514698,3259,-21.0
2515457,3260,-21.0
2516338,3261,-21.0
2517099,3262,-21.0
2517858,3263,-21.0
2518736,3264,-21.0
2519500,3265,-21.0
2520258,3266,-21.0
2521135,3267,-21.0
2522015,3268,-21.0
2522894,3269,-21.0
2523777,3270,-21.0
2524658,3271,-21.0
2525417,3272,-21.0
2526297,3273,-21.0
2527179,3274,-21.0
2528058,3275,-21.0
2528937,3276,-21.0
2529816,3277,-21.0
2530574,3278,-21.0
2531455,3279,-21.0
2532215,3280,-21.0
2532974,3281,-21.0
2533854,3282,-21.0
2534618,3283,-21.0
2535375,3284,-21.0
2536254,3285,-21.0
2537012,3286,-21.0
2537774,3287,-21.0
2538531,3288,-21.0
2539295,3289,-21.0
2540059,3290,-21.0
2540822,3291,-21.0
2541701,3292,-21.0
2542462,3293,-21.0
2543344,3294,-21.0
2544226,3295,-21.0
2545110,3296,-21.0
2545869,3297,-21.0
2546746,3298,-21.0
2547623,3299,-21.0
2548387,3300,-21.0
2549146,3301,-21.0
2550023,3302,-21.0
2550785,3303,-21.0
2551668,3304,-21.0
2552545,3305,-21.0
2553424,3306,-21.0
2554302,3307,-21.0
2555181,3308,-21.0
2556060,3309,-21.0
2556944,3310,-21.0
2557821,3311,-21.0
2558700,3312,-21.0
2559581,3313,-21.0
2560461,3314,-21.0
2561225,3315,-21.0
2562105,3316,-21.0
2562984,3317,-21.0
2563867,3318,-21.0
2564749,3319,-21.0
2565629,3320,-21.0
2566512,3321,-21.0
2567396,3322,-21.0
2568277,3323,-21.0
2569158,3324,-21.0
2570037,3325,-21.0
2570915,3326,-21.0
2571796,3327,-21.0
2572674,3328,-21.0
2573553,3329,-21.0
2574436,3330,-21.0
2575319,3331,-21.0
2576198,3332,-21.0
2577082,3333,-21.0
2577845,3334,-21.0
2578727,3335,-21.0
2579608,3336,-21.0
2580487,3337,-21.0
2581424,3338,-21.0
2582182,3339,-21.0
2583122,3340,-21.0
2583883,3341,-21.0
2584762,3342,-21.0
2585641,3343,-21.0
2586518,3344,-21.0
2587275,3345,-21.0
2588035,3346,-21.0
2588792,3347,-21.0
2589733,3348,-21.0
2590490,3349,-21.0
2591247,3350,-21.0
2592129,3351,-21.0
2592887,3352,-21.0
2593644,3353,-21.0
2594405,3354,-21.0
2595169,3355,-21.0
2596050,3356,-21.0
2596928,3357,-21.0
2597689,3358,-21.0
2598450,3359,-21.0
2599214,3360,-21.0
2599975,3361,-21.0
2600856,3362,-21.0
2601739,3363,-21.0
2602501,3364,-21.0
2603262,3365,-21.0
2604019,3366,-21.0
2604781,3367,-21.0
2605539,3368,-21.0
2607442,3369,-21.0
2608206,3370,-21.0
2608963,3371,-21.0
2609722,3372,-21.0
2610482,3373,-21.0
2611362,3374,-21.0
2612302,3375,-21.0
2613060,3376,-21.0
2613942,3377,-21.0
2614824,3378,-21.0
2615581,3379,-21.0
2616459,3380,-21.0
2617221,3381,-21.0
2617982,3382,-21.0
2618864,3383,-21.0
2619627,3384,-21.0
2620510,3385,-21.0
2621272,3386,-21.0
2622034,3387,-21.0
2622974,3388,-21.0
2623912,3389,-21.0
2624674,3390,-21.0
2625555,3391,-21.0
2626438,3392,-21.0
2627200,3393,-21.0
2628080,3394,-21.0
2628964,3395,-21.0
2629725,3396,-21.0
2630602,3397,-21.0
2631542,3398,-21.0
2632420,3399,-21.0
2633299,3400,-21.0
2634062,3401,-21.0
2634825,3402,-21.0
2635588,3403,-21.0
2636348,3404,-21.0
2637111,3405,-21.0
2637870,3406,-21.0
2638631,3407,-21.0
2639391,3408,-21.0
2640149,3409,-21.0
2640909,3410,-21.0
2641668,3411,-21.0
2642426,3412,-21.0
2643186,3413,-21.0
2643949,3414,-21.0
2644708,3415,-21.0
2645467,3416,-21.0
2646231,3417,-21.0
2646990,3418,-21.0
2647753,3419,-21.0
2648515,3420,-21.0
2649273,3421,-21.0
2650036,3422,-21.0
2650796,3423,-21.0
2651557,3424,-21.0
2652316,3425,-21.0
2653077,3426,-21.0
2653834,3427,-21.0
2654593,3428,-21.0
2655353,3429,-21.0
2656111,3430,-21.0
2656869,3431,-21.0
2657627,3432,-21.0
2658384,3433,-21.0
2659141,3434,-21.0
2659904,3435,-21.0
2660663,3436,-21.0
2661425,3437,-21.0
2662182,3438,-21.0
2662940,3439,-21.0
2663697,3440,-21.0
2664460,3441,-21.0
2665218,3442,-21.0
2665979,3443,-21.0
2666736,3444,-21.0
2667499,3445,-21.0
2668262,3446,-21.0
2669026,3447,-21.0
2669788,3448,-21.0
2670547,3449,-21.0
2671311,3450,-21.0
2672069,3451,-21.0
2672829,3452,-21.0
2673593,3453,-21.0
2674354,3454,-21.0
2675113,3455,-21.0
2675875,3456,-21.0
2676637,3457,-21.0
2677400,3458,-21.0
2678161,3459,-21.0
2678919,3460,-21.0
2679676,3461,-21.0
2680435,3462,-21.0
2681195,3463,-21.0
2681952,3464,-21.0
2682714,3465,-21.0
2683475,3466,-21.0
2684238,3467,-21.0
2685000,3468,-21.0
2685757,3469,-21.0
2686517,3470,-21.0
2687279,3471,-21.0
2688036,3472,-21.0
2688798,3473,-21.0
2689559,3474,-21.0
2690321,3475,-21.0
2691079,3476,-21.0
2691841,3477,-21.0
2692601,3478,-21.0
2693362,3479,-21.0
2694125,3480,-21.0
2694886,3481,-21.0
2695646,3482,-21.0
2696405,3483,-21.0
2697164,3484,-21.0
2697925,3485,-21.0
2698686,3486,-21.0
2699444,3487,-21.0
2700201,3488,-21.0
2700964,3489,-21.0
2701722,3490,-21.0
2702483,3491,-21.0
2703246,3492,-21.0
2704008,3493,-21.0
2704768,3494,-21.0
2705525,3495,-21.0
2706282,3496,-21.0
2707046,3497,-21.0
2707803,3498,-21.0
2708562,3499,-21.0
2709324,3500,-21.0
2710084,3501,-21.0
2710841,3502,-21.0
2711604,3503,-21.0
2712362,3504,-21.0
2713124,3505,-21.0
2713887,3506,-21.0
2714648,3507,-21.0
2715409,3508,-21.0
2716169,3509,-21.0
2716932,3510,-21.0
2717691,3511,-21.0
2718455,3512,-21.0
2719217,3513,-21.0
2719974,3514,-21.0
2720736,3515,-21.0
2721497,3516,-21.0
2722257,3517,-21.0
2723020,3518,-21.0
2723783,3519,-21.0
2724540,3520,-21.0
2725302,3521,-21.0
2726065,3522,-21.0
2726823,3523,-21.0
2727580,3524,-21.0
2728343,3525,-21.0
2729105,3526,-21.0
2729868,3527,-21.0
2730625,3528,-21.0
2731385,3529,-21.0
2732148,3530,-21.0
2732912,3531,-21.0
2733675,3532,-21.0
2734436,3533,-21.0
2735195,3534,-21.0
2735955,3535,-21.0
2736713,3536,-21.0
2737476,3537,-21.0
2738240,3538,-21.0
2739001,3539,-21.0
2739758,3540,-21.0
2740520,3541,-21.0
2741280,3542,-21.0
2742041,3543,-21.0
2742801,3544,-21.0
2743565,3545,-21.0
2744327,3546,-21.0
2745090,3547,-21.0
2745848,3548,-21.0
2746611,3549,-21.0
2747374,3550,-21.0
2748137,3551,-21.0
2748897,3552,-21.0
2749659,3553,-21.0
2750418,3554,-21.0
2751180,3555,-21.0
2751941,3556,-21.0
2752703,3557,-21.0
2753462,3558,-21.0
2754220,3559,-21.0
2754983,3560,-21.0
2755741,3561,-21.0
2756499,3562,-21.0
2757257,3563,-21.0
2758020,3564,-21.0
2758778,3565,-21.0
2759542,3566,-21.0
2760302,3567,-21.0
2761064,3568,-21.0
2761821,3569,-21.0
2762583,3570,-21.0
2763346,3571,-21.0
2764105,3572,-21.0
2764863,3573,-21.0
2765627,3574,-21.0
2766389,3575,-21.0
2767152,3576,-21.0
2767913,3577,-21.0
2768675,3578,-21.0
2769436,3579,-21.0
2770194,3580,-21.0
2770957,3581,-21.0
2771719,3582,-21.0
2772479,3583,-21.0
2773238,3584,-21.0
2774002,3585,-21.0
2774766,3586,-21.0
2775530,3587,-21.0
2776289,3588,-21.0
2777048,3589,-21.0
2777808,3590,-21.0
2778565,3591,-21.0
2779329,3592,-21.0
2780087,3593,-21.0
2780849,3594,-21.0
2781610,3595,-21.0
2782373,3596,-21.0
2783136,3597,-21.0
2783896,3598,-21.0
2784659,3599,-21.0
2785422,3600,-21.0
2786183,3601,-21.0
2786945,3602,-21.0
2787707,3603,-21.0
2788469,3604,-21.0
2789229,3605,-21.0
2789988,3606,-21.0
2790746,3607,-21.0
2791506,3608,-21.0
2792266,3609,-21.0
2793023,3610,-21.0
2793782,3611,-21.0
2794541,3612,-21.0
2795304,3613,-21.0
2796064,3614,-21.0
2796825,3615,-21.0
2797586,3616,-21.0
2798343,3617,-21.0
2799102,3618,-21.0
2799862,3619,-21.0
2800620,3620,-21.0
2801381,3621,-21.0
2802143,3622,-21.0
2802901,3623,-21.0
2803665,3624,-21.0
2804424,3625,-21.0
2805184,3626,-21.0
2805942,3627,-21.0
2806702,3628,-21.0
2807460,3629,-21.0
2808220,3630,-21.0
2808981,3631,-21.0
2809741,3632,-21.0
2810504,3633,-21.0
2811263,3634,-21.0
2812024,3635,-21.0
2812782,3636,-21.0
2813546,3637,-21.0
2814304,3638,-21.0
2815064,3639,-21.0
2815825,3640,-21.0
2816588,3641,-21.0
2817348,3642,-21.0
2818107,3643,-21.0
2818869,3644,-21.0
2819628,3645,-21.0
2820391,3646,-21.0
2821152,3647,-21.0
2821912,3648,-21.0
2822675,3649,-21.0
2823433,3650,-21.0
2824192,3651,-21.0
2824955,3652,-21.0
2825714,3653,-21.0
2826477,3654,-21.0
2827234,3655,-21.0
2827996,3656,-21.0
2828758,3657,-21.0
2829518,3658,-21.0
2830281,3659,-21.0
2831040,3660,-21.0
2831797,3661,-21.0
2832559,3662,-21.0
2833318,3663,-21.0
2834081,3664,-21.0
2834841,3665,-21.0
2835602,3666,-21.0
2836364,3667,-21.0
2837125,3668,-21.0
2837886,3669,-21.0
2838644,3670,-21.0
2839404,3671,-21.0
2840164,3672,-21.0
2840928,3673,-21.0
2841691,3674,-21.0
2842454,3675,-21.0
2843214,3676,-21.0
2843975,3677,-21.0
2844733,3678,-21.0
2845497,3679,-21.0
2846255,3680,-21.0
2847014,3681,-21.0
2847771,3682,-21.0
2848532,3683,-21.0
2849293,3684,-21.0
2850053,3685,-21.0
2850815,3686,-21.0
